OTU	Domain	Phylum	Class	Order	Family	Genus	MDBC01_rep	MDBC03_rep	MDBC04_rep	MDBC05_rep	MDBC06_rep	MDBC09_rep	MDBC11_rep	MDBC18_rep	MDBC21_rep	MDBC28_rep	MDBC29_rep	MDBC30_rep	MDBC32_rep	MDBC33_rep	MDBC34_rep	MDBC35_rep	MDBC36_rep	MDBC37_rep	MDBC38_rep	MDBC42_rep	MDBC44_rep	MDBC45_rep	MDBC46_rep
1368	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	uncultured prokaryote	(uncultured prokaryote)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
1369	Bacteria	Patescibacteria	Gracilibacteria	uncultured bacterium	(uncultured bacterium)	(uncultured bacterium)	1	0	2	0	0	0	0	0	0	1	0	0	4	1	0	0	0	42	1	2	2	2	11
1370	Bacteria	Patescibacteria	Gracilibacteria	uncultured beta proteobacterium	(uncultured beta proteobacterium)	(uncultured beta proteobacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
1371	Bacteria	Patescibacteria	Gracilibacteria	uncultured organism	(uncultured organism)	(uncultured organism)	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1372	Bacteria	Patescibacteria	Gracilibacteria	uncultured soil bacterium	(uncultured soil bacterium)	(uncultured soil bacterium)	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0
1373	Bacteria	Patescibacteria	Microgenomatia	(Microgenomatia)	(Microgenomatia)	(Microgenomatia)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1374	Bacteria	Patescibacteria	Microgenomatia	Candidatus Chisholmbacteria	uncultured bacterium	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
1375	Bacteria	Patescibacteria	Microgenomatia	Candidatus Chisholmbacteria	uncultured Microgenomates group bacterium	(uncultured Microgenomates group bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1376	Bacteria	Patescibacteria	Microgenomatia	Candidatus Levybacteria	(Candidatus Levybacteria)	(Candidatus Levybacteria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1377	Bacteria	Patescibacteria	Parcubacteria	(Parcubacteria)	(Parcubacteria)	(Parcubacteria)	1	0	0	0	0	0	2	0	5	4	0	1	0	9	2	2	0	1	1	1	3	4	3
1378	Bacteria	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	(Candidatus Campbellbacteria)	(Candidatus Campbellbacteria)	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0
1379	Bacteria	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	metagenome	(metagenome)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1380	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	(Candidatus Kaiserbacteria)	(Candidatus Kaiserbacteria)	5	13	1	0	0	1	1	2	0	1	1	0	0	2	0	0	0	0	2	0	1	0	5
1381	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	bacterium SH4-10	(bacterium SH4-10)	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1382	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_12_FULL_50_10	(Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_12_FULL_50_10)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1383	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	groundwater metagenome	(groundwater metagenome)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1384	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured bacterium	(uncultured bacterium)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1385	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured organism	(uncultured organism)	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1386	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	(Candidatus Nomurabacteria)	(Candidatus Nomurabacteria)	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
1387	Bacteria	Patescibacteria	Parcubacteria	Candidatus Portnoybacteria	uncultured deep-sea bacterium	(uncultured deep-sea bacterium)	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	5	0	0
1388	Bacteria	Patescibacteria	Parcubacteria	Candidatus Wolfebacteria	Candidatus Wolfebacteria bacterium RIFCSPHIGHO2_01_FULL_48_22	(Candidatus Wolfebacteria bacterium RIFCSPHIGHO2_01_FULL_48_22)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1389	Bacteria	Patescibacteria	Parcubacteria	Candidatus Yanofskybacteria	uncultured bacterium	(uncultured bacterium)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1390	Bacteria	Patescibacteria	Parcubacteria	uncultured bacterium	(uncultured bacterium)	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
1391	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	(Saccharimonadales)	(Saccharimonadales)	0	0	0	0	0	0	0	1	0	1	0	0	0	29	1	15	1	2	0	4	3	8	1
1392	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7x	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1393	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	(uncultured bacterium)	0	1	1	0	0	0	3	1	21	1	5	25	0	7	2	4	1	5	0	1	10	5	1
1394	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured Candidatus Saccharibacteria bacterium	(uncultured Candidatus Saccharibacteria bacterium)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1395	Bacteria	Patescibacteria	WWE3	metagenome	(metagenome)	(metagenome)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1396	Bacteria	Patescibacteria	WWE3	uncultured bacterium	(uncultured bacterium)	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1397	Bacteria	PAUC34f	uncultured bacterium	(uncultured bacterium)	(uncultured bacterium)	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
1398	Bacteria	Planctomycetota	(Planctomycetota)	(Planctomycetota)	(Planctomycetota)	(Planctomycetota)	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	9	0	1	0	4	66
1399	Bacteria	Planctomycetota	028H05-P-BN-P5	(028H05-P-BN-P5)	(028H05-P-BN-P5)	(028H05-P-BN-P5)	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3
1400	Bacteria	Planctomycetota	028H05-P-BN-P5	uncultured bacterium	(uncultured bacterium)	(uncultured bacterium)	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	5
1401	Bacteria	Planctomycetota	028H05-P-BN-P5	uncultured planctomycete	(uncultured planctomycete)	(uncultured planctomycete)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
1402	Bacteria	Planctomycetota	BD7-11	(BD7-11)	(BD7-11)	(BD7-11)	3	2	0	1	0	4	1	2	53	7	4	2	0	3	0	4	0	11	0	0	17	1	39
1403	Bacteria	Planctomycetota	BD7-11	metagenome	(metagenome)	(metagenome)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1404	Bacteria	Planctomycetota	BD7-11	uncultured bacterium	(uncultured bacterium)	(uncultured bacterium)	0	2	3	1	1	5	0	0	1	0	0	0	0	2	0	3	0	61	10	0	4	1	64
1405	Bacteria	Planctomycetota	BD7-11	uncultured marine bacterium	(uncultured marine bacterium)	(uncultured marine bacterium)	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1406	Bacteria	Planctomycetota	BD7-11	uncultured Planctomycetaceae bacterium	(uncultured Planctomycetaceae bacterium)	(uncultured Planctomycetaceae bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1407	Bacteria	Planctomycetota	BD7-11	uncultured Planctomycetales bacterium	(uncultured Planctomycetales bacterium)	(uncultured Planctomycetales bacterium)	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1408	Bacteria	Planctomycetota	BD7-11	uncultured planctomycete	(uncultured planctomycete)	(uncultured planctomycete)	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
1409	Bacteria	Planctomycetota	OM190	(OM190)	(OM190)	(OM190)	1	5	5	1	1	6	0	0	8	0	3	0	0	1	0	4	0	30	8	0	9	8	239
1410	Bacteria	Planctomycetota	OM190	metagenome	(metagenome)	(metagenome)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
1411	Bacteria	Planctomycetota	OM190	uncultured bacterium	(uncultured bacterium)	(uncultured bacterium)	0	2	3	1	0	3	1	0	4	0	2	0	0	8	0	5	1	23	5	0	6	1	228
1412	Bacteria	Planctomycetota	OM190	uncultured Planctomyces sp.	(uncultured Planctomyces sp.)	(uncultured Planctomyces sp.)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	1	2	1	107
1413	Bacteria	Planctomycetota	OM190	uncultured Planctomycetaceae bacterium	(uncultured Planctomycetaceae bacterium)	(uncultured Planctomycetaceae bacterium)	2	0	1	0	0	1	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
1414	Bacteria	Planctomycetota	OM190	uncultured Planctomycetales bacterium	(uncultured Planctomycetales bacterium)	(uncultured Planctomycetales bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1415	Bacteria	Planctomycetota	OM190	uncultured planctomycete	(uncultured planctomycete)	(uncultured planctomycete)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	2	9
1416	Bacteria	Planctomycetota	OM190	uncultured Rhodopirellula sp.	(uncultured Rhodopirellula sp.)	(uncultured Rhodopirellula sp.)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1417	Bacteria	Planctomycetota	Phycisphaerae	(Phycisphaerae)	(Phycisphaerae)	(Phycisphaerae)	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	16
1418	Bacteria	Planctomycetota	Phycisphaerae	C86	(C86)	(C86)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1419	Bacteria	Planctomycetota	Phycisphaerae	C86	uncultured bacterium	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2
1420	Bacteria	Planctomycetota	Phycisphaerae	C86	uncultured planctomycete	(uncultured planctomycete)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1421	Bacteria	Planctomycetota	Phycisphaerae	CCM11a	(CCM11a)	(CCM11a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9
1422	Bacteria	Planctomycetota	Phycisphaerae	CCM11a	uncultured bacterium	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1423	Bacteria	Planctomycetota	Phycisphaerae	CCM11a	uncultured Planctomycetales bacterium	(uncultured Planctomycetales bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1424	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	4572-13	Planctomycetales bacterium 4572_13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1425	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1426	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	(Phycisphaerales)	(Phycisphaerales)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1427	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	(Phycisphaeraceae)	11	11	6	7	3	4	0	1	3	0	1	0	0	1	0	2	0	10	2	0	0	1	33
1428	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	18	20	13	21	10	17	10	10	21	6	18	5	0	0	0	0	0	0	0	0	0	0	0
1429	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02 marine group	249	70	62	125	45	73	83	26	108	27	71	6	0	0	0	0	0	0	0	2	0	0	0
1430	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	7	0	2	10	6	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1431	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
1432	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	1	3	5	1	0	4	0	0	0	0	0	0	2	2	0	1	0	13	3	0	1	1	74
1433	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	uncultured	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	6	2	0	2	2	15
1434	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19 marine sediment group	5	1	2	3	0	4	0	0	0	0	1	0	0	5	0	5	0	1	0	4	4	2	24
1435	Bacteria	Planctomycetota	Phycisphaerae	S-70	uncultured bacterium	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1436	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	(Tepidisphaerales)	(Tepidisphaerales)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1437	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	(Tepidisphaeraceae)	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1438	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	uncultured bacterium	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1439	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1440	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured planctomycete	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1441	Bacteria	Planctomycetota	Pla3 lineage	(Pla3 lineage)	(Pla3 lineage)	(Pla3 lineage)	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	4	1	0	0	0	14
1442	Bacteria	Planctomycetota	Pla3 lineage	uncultured bacterium	(uncultured bacterium)	(uncultured bacterium)	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	16
1443	Bacteria	Planctomycetota	Pla3 lineage	uncultured planctomycete	(uncultured planctomycete)	(uncultured planctomycete)	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3	0	4
1444	Bacteria	Planctomycetota	Pla4 lineage	(Pla4 lineage)	(Pla4 lineage)	(Pla4 lineage)	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	76
1445	Bacteria	Planctomycetota	Pla4 lineage	uncultured bacterium	(uncultured bacterium)	(uncultured bacterium)	0	1	0	0	0	0	0	0	0	0	0	0	1	16	0	2	0	1	0	0	0	2	33
1446	Bacteria	Planctomycetota	Pla4 lineage	uncultured deep-sea bacterium	(uncultured deep-sea bacterium)	(uncultured deep-sea bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1447	Bacteria	Planctomycetota	Pla4 lineage	uncultured planctomycete	(uncultured planctomycete)	(uncultured planctomycete)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1448	Bacteria	Planctomycetota	Planctomycetes	(Planctomycetes)	(Planctomycetes)	(Planctomycetes)	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	4
1449	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	(Gemmataceae)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1
1450	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1451	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1452	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	29
1453	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	(Isosphaeraceae)	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1454	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1455	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	(Pirellulaceae)	3	12	0	0	0	7	3	4	7	1	1	0	0	10	2	7	7	23	21	3	11	8	126
1456	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	5	4	10	1	3	11	4	0	7	0	4	2	0	19	1	9	2	61	21	2	16	16	208
1457	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Bythopirellula	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	3
1458	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	4	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	9	7	1	1	1	22
1459	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	0	0	1	0	2	1	0	1	1	0	0	0	0	1	0	10	1	5	2	0	1	2	28
1460	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	0	10	5	0	0	0	2	1	1	0	5	0	0	2	0	0	2	15	3	0	1	0	113
1461	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rubripirellula	0	0	1	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	4
1462	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	6	7	5	3	1	4	1	2	2	0	3	0	0	0	0	0	0	1	3	0	0	0	8
1463	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	(Planctomycetales)	(Planctomycetales)	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	10	3	3	1	7	20
1464	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	(Gimesiaceae)	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1465	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	Gimesia	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0
1466	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	11	1	1	2	3	19
1467	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	(Rubinisphaeraceae)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1
1468	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	Fuerstia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1469	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	Planctomicrobium	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15
1470	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	Rubinisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1471	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7
1472	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	uncultured	0	0	3	0	0	1	0	0	1	1	0	0	2	0	0	1	0	6	0	0	0	0	13
1473	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	(uncultured)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	11
1474	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3
1475	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured Planctomyces sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1476	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured planctomycete	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1477	Bacteria	Planctomycetota	Planctomycetes	uncultured	(uncultured)	(uncultured)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1478	Bacteria	Planctomycetota	Planctomycetes	uncultured	metagenome	(metagenome)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1479	Bacteria	Planctomycetota	Planctomycetes	uncultured	uncultured bacterium	(uncultured bacterium)	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1480	Bacteria	Planctomycetota	Planctomycetes	uncultured	uncultured Planctomycetales bacterium	(uncultured Planctomycetales bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1481	Bacteria	Planctomycetota	Planctomycetes	uncultured	uncultured planctomycete	(uncultured planctomycete)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1482	Bacteria	Planctomycetota	vadinHA49	(vadinHA49)	(vadinHA49)	(vadinHA49)	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1483	Bacteria	Planctomycetota	vadinHA49	metagenome	(metagenome)	(metagenome)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1484	Bacteria	Planctomycetota	vadinHA49	uncultured bacterium	(uncultured bacterium)	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	5
1485	Bacteria	Planctomycetota	vadinHA49	uncultured organism	(uncultured organism)	(uncultured organism)	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
1486	Bacteria	Poribacteria	(Poribacteria)	(Poribacteria)	(Poribacteria)	(Poribacteria)	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
1487	Bacteria	Poribacteria	uncultured bacterium	(uncultured bacterium)	(uncultured bacterium)	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1488	Bacteria	Proteobacteria	(Proteobacteria)	(Proteobacteria)	(Proteobacteria)	(Proteobacteria)	1064	599	430	1368	7739	3827	388	744	3954	2022	233	272	595	1853	297	3982	2417	6614	301	2449	455	2697	2956
1489	Bacteria	Proteobacteria	Alphaproteobacteria	(Alphaproteobacteria)	(Alphaproteobacteria)	(Alphaproteobacteria)	1979	1206	953	3201	22196	10277	1754	997	9068	2556	233	30	614	353	173	312	4811	9133	534	1053	131	308	1647
1490	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	(Acetobacteraceae)	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	3
1491	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1492	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidicaldus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1493	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	11	10	7	12	179	48	4	12	39	10	0	0	1	0	0	1	29	48	0	0	0	0	0
1494	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Bombella	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1495	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1496	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Craurococcus-Caldovatus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1497	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1498	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
1499	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	1	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
1500	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	2
